DEVICEID,TRAVELID,SJ,LANEID,SPEED,FTNODE
916,3a6edd3f6780df982fa551fa4f2358d5,2019/7/3 6:01,4,23.95869998,5021_5012
916,812b5233937a00e7180e6da75b7a3829,2019/7/3 6:01,4,27.5735036,5021_5012
916,a4175f4725946c733894d87ac98151a6,2019/7/3 6:01,4,36.70603659,5021_5012
916,cde479819c84c2268e6f093c19628492,2019/7/3 6:01,1,23.946155,5021_5012
916,36a171dfb169c0968158a42ff5709290,2019/7/3 6:01,3,35.08497098,5021_5012
916,652c4f58e9cffc91602a858a03b53b91,2019/7/3 6:01,4,35.20783101,5021_5012
915,79c2d7f965ab6a2f62f56a83228ff305,2019/7/3 6:02,3,35.16262157,5021_5012
915,088f1290e921ef3d148ec934cf86b336,2019/7/3 6:02,1,35.20971588,5021_5012
915,da70bec56d103219417bf073a5f8f9c2,2019/7/3 6:02,3,32.04241991,5021_5012
916,9170283e8c6f495679454182e718abeb,2019/7/3 6:02,4,30.00083388,5021_5012
916,8deada9dce750c184799299f1ea3b1a8,2019/7/3 6:02,1,35.23002908,5021_5012
916,96e17f92a4a5b8b06153f4a6cf0f7e38,2019/7/3 6:02,3,35.07204587,5021_5012
915,c4e94c709f11974825e85700adf98d27,2019/7/3 6:03,3,43.20361313,5021_5012
915,f9751a27960134c5eba11260347d6453,2019/7/3 6:03,1.19E+18,27.82554386,5021_5012
915,27035fc8b120dcdd44410275c52ed773,2019/7/3 6:03,3,40.12055162,5021_5012
916,79c2d7f965ab6a2f62f56a83228ff305,2019/7/3 6:03,3,35.16262157,5021_5012
916,088f1290e921ef3d148ec934cf86b336,2019/7/3 6:03,1,35.20971588,5021_5012
916,da70bec56d103219417bf073a5f8f9c2,2019/7/3 6:03,3,32.04241991,5021_5012
915,7e0388eeddf8e8e93e25fc08ff3371a2,2019/7/3 6:04,3,35.02197511,5021_5012
915,d797b2d573c70fd445219065bcc275dd,2019/7/3 6:04,1,35.58090328,5021_5012
915,1710500a35784f21340d61d3b390df84,2019/7/3 6:04,1,49.73651164,5021_5012
915,1dd91d6d16349fd9657ee7543a0dd107,2019/7/3 6:04,3,21.0912131,5021_5012
915,d9caef0251ab452e0bdbc6c14d739f5b,2019/7/3 6:04,2,35.16691742,5021_5012
915,61407d8e880f487041fb911d7102b32a,2019/7/3 6:04,1.19E+18,20.09292661,5021_5012
916,c4e94c709f11974825e85700adf98d27,2019/7/3 6:04,3,43.20361313,5021_5012
916,f9751a27960134c5eba11260347d6453,2019/7/3 6:04,4,27.82554386,5021_5012
916,27035fc8b120dcdd44410275c52ed773,2019/7/3 6:04,4,40.12055162,5021_5012
916,ed14d18d23d40684974da14aeeba0384,2019/7/3 6:04,2,23.99928638,5021_5012
916,1710500a35784f21340d61d3b390df84,2019/7/3 6:04,1,49.73651164,5021_5012
916,1da0ffb0986ea73b925325c7999f2bdc,2019/7/3 6:04,1,30.87793671,5021_5012
916,d9caef0251ab452e0bdbc6c14d739f5b,2019/7/3 6:04,2,35.16691742,5021_5012
916,832d8c0f6e19f53e5d30e5c6baacdb78,2019/7/3 6:04,1,5.099170825,5021_5012
915,512bc0e3af0db85e62d9b1da9450e423,2019/7/3 6:05,3,45.53635215,5021_5012
915,342d925fe259034e809c0ccfd78522c1,2019/7/3 6:05,1,35.41527074,5021_5012
915,7568abf06bf7b91a13fc741fa68b64e3,2019/7/3 6:05,3,45.53635215,5021_5012
915,37816a57110d48f93ee14570be91ec45,2019/7/3 6:05,1,35.12132881,5021_5012
915,cf0f1d030a5804b425bfe8ecfba8921d,2019/7/3 6:05,3,17.00210036,5021_5012
916,7e0388eeddf8e8e93e25fc08ff3371a2,2019/7/3 6:05,4,35.02197511,5021_5012
916,d797b2d573c70fd445219065bcc275dd,2019/7/3 6:05,1,35.58090328,5021_5012
916,342d925fe259034e809c0ccfd78522c1,2019/7/3 6:05,1,35.41527074,5021_5012
916,1dd91d6d16349fd9657ee7543a0dd107,2019/7/3 6:05,3,21.0912131,5021_5012
916,61407d8e880f487041fb911d7102b32a,2019/7/3 6:05,3,20.09292661,5021_5012
916,37816a57110d48f93ee14570be91ec45,2019/7/3 6:05,1,35.12132881,5021_5012
915,13a4aeca11576b4e306561322f44955a,2019/7/3 6:06,1.19E+18,35.26825562,5021_5012
916,512bc0e3af0db85e62d9b1da9450e423,2019/7/3 6:06,4,45.53635215,5021_5012
916,7568abf06bf7b91a13fc741fa68b64e3,2019/7/3 6:06,4,45.53635215,5021_5012
915,9dd30950adfea23fec0b4f49df36d23d,2019/7/3 6:07,2,48.22891532,5021_5012
916,13a4aeca11576b4e306561322f44955a,2019/7/3 6:07,3,35.26825562,5021_5012
916,9dd30950adfea23fec0b4f49df36d23d,2019/7/3 6:07,2,48.22891532,5021_5012
916,360b2a6c368cee9f870bc846928d1a7b,2019/7/3 6:07,4,7.297312437,5021_5012
916,cf0f1d030a5804b425bfe8ecfba8921d,2019/7/3 6:07,3,17.00210036,5021_5012
915,a80cf384b9d52208beb968d1d7f95c53,2019/7/3 6:08,3,36.76903245,5021_5012
915,74446280786cfda34ea4d83c9ad71d19,2019/7/3 6:08,3,35.24137825,5021_5012
915,6676ba2b0b131624a0488d59f61101ba,2019/7/3 6:08,1.19E+18,33.82082792,5021_5012
915,0c577af997becf51d4e46ea42133bfa7,2019/7/3 6:08,3,42.21563376,5021_5012
916,14989e810fb2b77af7ea32abbbbb27f6,2019/7/3 6:08,-1,20,5021_5012
915,7d26dc65b3bd968b006069751908f151,2019/7/3 6:09,1,35.58090328,5021_5012
915,dca94696dde0d836b40366759453b387,2019/7/3 6:09,1,35.12132881,5021_5012
916,a80cf384b9d52208beb968d1d7f95c53,2019/7/3 6:09,3,36.76903245,5021_5012
916,74446280786cfda34ea4d83c9ad71d19,2019/7/3 6:09,3,35.24137825,5021_5012
916,87c38f31a2a5938acef76d5c1d772470,2019/7/3 6:09,3,23.01643536,5021_5012
916,6676ba2b0b131624a0488d59f61101ba,2019/7/3 6:09,1,33.82082792,5021_5012
916,0c577af997becf51d4e46ea42133bfa7,2019/7/3 6:09,4,42.21563376,5021_5012
915,ea05b12603cbe953084a8b7a6d2d91e5,2019/7/3 6:10,2,39.31159165,5021_5012
915,82671cd0e7d7385b054ae9e50fa6d31c,2019/7/3 6:10,2,42.25996103,5021_5012
915,d6bd9d1cdcbef119ea817c3ca66470da,2019/7/3 6:10,3,34.38459244,5021_5012
915,6d1e76a910c929bb2f424ae1551079cc,2019/7/3 6:10,2,19.92429721,5021_5012
915,39a5b3e3286b974e137011a78877bbdf,2019/7/3 6:10,3,35.20783101,5021_5012
915,c17594c07f59d33ec0386ad8c8caa539,2019/7/3 6:10,3,41.25819893,5021_5012
916,ad48d3e8d8898449ef7f9932d58c93ae,2019/7/3 6:10,3,26.08529341,5021_5012
916,ea05b12603cbe953084a8b7a6d2d91e5,2019/7/3 6:10,2,39.31159165,5021_5012
916,7d26dc65b3bd968b006069751908f151,2019/7/3 6:10,1,35.58090328,5021_5012
916,82671cd0e7d7385b054ae9e50fa6d31c,2019/7/3 6:10,2,42.25996103,5021_5012
916,d6bd9d1cdcbef119ea817c3ca66470da,2019/7/3 6:10,4,34.38459244,5021_5012
916,6d1e76a910c929bb2f424ae1551079cc,2019/7/3 6:10,-1,20,5021_5012
916,dca94696dde0d836b40366759453b387,2019/7/3 6:10,1,35.12132881,5021_5012
916,c17594c07f59d33ec0386ad8c8caa539,2019/7/3 6:10,3,41.25819893,5021_5012
915,0d1484eb66d2e6c33148fc1d007bd85f,2019/7/3 6:11,1,22.24621816,5021_5012
915,e9020e9f473f2628956123a02186a14c,2019/7/3 6:11,3,31.32566955,5021_5012
915,0e83a1695fcba8c893dce52f558f7c2f,2019/7/3 6:11,3,33.168356,5021_5012
915,e4e8f245faa8add685f93edd9b7e9f29,2019/7/3 6:11,1.19E+18,20.62155005,5021_5012
916,39a5b3e3286b974e137011a78877bbdf,2019/7/3 6:11,4,35.20783101,5021_5012
915,873e600e1cc45f44592052cac6766b9f,2019/7/3 6:12,1,35.58090328,5021_5012
915,a6af0be9ede3d64c675ac11d5deadbcf,2019/7/3 6:12,1,35.12132881,5021_5012
916,873e600e1cc45f44592052cac6766b9f,2019/7/3 6:12,1,35.58090328,5021_5012
916,87aa7abde01007cc4d13c29e8d48a7c2,2019/7/3 6:12,1,13.51904384,5021_5012
916,0d1484eb66d2e6c33148fc1d007bd85f,2019/7/3 6:12,1,22.24621816,5021_5012
916,e9020e9f473f2628956123a02186a14c,2019/7/3 6:12,3,31.32566955,5021_5012
916,0e83a1695fcba8c893dce52f558f7c2f,2019/7/3 6:12,3,33.168356,5021_5012
916,e4e8f245faa8add685f93edd9b7e9f29,2019/7/3 6:12,1,20.62155005,5021_5012
915,b219e2d0555d08ba7c6b49732f592097,2019/7/3 6:13,1,35.03970983,5021_5012
915,518b96e692b4f7fe7decad37639f6b54,2019/7/3 6:13,3,35.24137825,5021_5012
916,72b91e3138afd69f0071d767e1711160,2019/7/3 6:13,1,31.09494366,5021_5012
916,b219e2d0555d08ba7c6b49732f592097,2019/7/3 6:13,1,35.03970983,5021_5012
916,2b7952c9f007f9367ac714479e05871b,2019/7/3 6:13,4,23.91056325,5021_5012
916,a6af0be9ede3d64c675ac11d5deadbcf,2019/7/3 6:13,1,35.12132881,5021_5012
916,518b96e692b4f7fe7decad37639f6b54,2019/7/3 6:13,3,35.24137825,5021_5012
915,ad3e0b9a7e708acbc4646f6902ea8307,2019/7/3 6:14,3,32.55063622,5021_5012
915,4d16438246c407dda18f87633623b6f6,2019/7/3 6:14,3,35.07204587,5021_5012
915,fbe948da9eab51d4e9dc76c0719db0d4,2019/7/3 6:14,2,35.21663419,5021_5012
915,0444a3e159b5636c337923ff11a5b201,2019/7/3 6:14,1,39.8167251,5021_5012
915,9607aa75d1125c89b9ebf9d582d602d2,2019/7/3 6:14,3,35.53162034,5021_5012
916,ad3e0b9a7e708acbc4646f6902ea8307,2019/7/3 6:14,4,32.55063622,5021_5012
916,4fcea78a20bf76a8386a760edb3d9512,2019/7/3 6:14,3,38.69457572,5021_5012
916,0444a3e159b5636c337923ff11a5b201,2019/7/3 6:14,1,39.8167251,5021_5012
916,a38c8aeb284aa7854427b6762992c793,2019/7/3 6:14,4,3.465025818,5021_5012
915,e04e5d5882c9bf1051106b5b671ff08d,2019/7/3 6:15,3,41.07580285,5021_5012
916,35e869ee3c71a66ff7dd1524c8f46b31,2019/7/3 6:15,3,23.9558817,5021_5012
916,4d16438246c407dda18f87633623b6f6,2019/7/3 6:15,3,35.07204587,5021_5012
916,fbe948da9eab51d4e9dc76c0719db0d4,2019/7/3 6:15,2,35.21663419,5021_5012
916,880b18fe811fb2fdc56682567500a003,2019/7/3 6:15,3,22.18076407,5021_5012
916,9607aa75d1125c89b9ebf9d582d602d2,2019/7/3 6:15,3,35.53162034,5021_5012
915,aecb6870476059bdbe1881f79497249b,2019/7/3 6:16,3,19.94244891,5021_5012
915,6f41d3bd45b603cceb35c6a16e91a7a2,2019/7/3 6:16,1.19E+18,20.07551004,5021_5012
915,d091912b1238fc4ffe470d0dd9050f3a,2019/7/3 6:16,2,35.16691742,5021_5012
916,6f41d3bd45b603cceb35c6a16e91a7a2,2019/7/3 6:16,-1,20,5021_5012
916,e04e5d5882c9bf1051106b5b671ff08d,2019/7/3 6:16,4,41.07580285,5021_5012
916,c1c242758d6db9e757e75ab2d29ebddd,2019/7/3 6:16,1,23.946155,5021_5012
916,d091912b1238fc4ffe470d0dd9050f3a,2019/7/3 6:16,2,35.16691742,5021_5012
915,c7b503ff84510cce4c6516dfb7bac08e,2019/7/3 6:17,3,35.24137825,5021_5012
915,d090b28f0081424d5b3369292883c28e,2019/7/3 6:17,3,44.33802709,5021_5012
915,74e4e308a939af35d6854848c737626c,2019/7/3 6:17,1.19E+18,20.07551004,5021_5012
915,5d54023ff983d87115d609d592be2b58,2019/7/3 6:17,1.19E+18,45.39957157,5021_5012
916,aecb6870476059bdbe1881f79497249b,2019/7/3 6:17,-1,20,5021_5012
916,5d54023ff983d87115d609d592be2b58,2019/7/3 6:17,4,45.39957157,5021_5012
916,f61053e8d4fa79c68bf4ab3110130728,2019/7/3 6:17,3,23.9558817,5021_5012
915,8ea5271d2ec04d368200b61dd02698fc,2019/7/3 6:18,3,37.5039939,5021_5012
916,c7b503ff84510cce4c6516dfb7bac08e,2019/7/3 6:18,3,35.24137825,5021_5012
916,d090b28f0081424d5b3369292883c28e,2019/7/3 6:18,4,44.33802709,5021_5012
916,74e4e308a939af35d6854848c737626c,2019/7/3 6:18,-1,20,5021_5012
915,34f584056dceeacb909a78e0e88afcd1,2019/7/3 6:19,1,35.58090328,5021_5012
915,d32fcd503625b2669ed58c361583c635,2019/7/3 6:19,3,28.75306199,5021_5012
915,d4b15046857ed7e13a206cf9af1916cd,2019/7/3 6:19,3,35.24137825,5021_5012
916,8ea5271d2ec04d368200b61dd02698fc,2019/7/3 6:19,4,37.5039939,5021_5012
916,d4b15046857ed7e13a206cf9af1916cd,2019/7/3 6:19,3,35.24137825,5021_5012
915,d01e91c0041b76d6f1736b7031950e73,2019/7/3 6:20,3,30.80685214,5021_5012
915,10a0556ec8db39c7308f0a62bf42f108,2019/7/3 6:20,1.19E+18,23.31329351,5021_5012
915,203f3e7035ffa52b612885e3c1af1618,2019/7/3 6:20,3,28.75306199,5021_5012
915,3d614a5f82e973f2cc82823471624c90,2019/7/3 6:20,3,35.24137825,5021_5012
915,7180618c0ddb6264da6c9fe17c8a0690,2019/7/3 6:20,3,31.94784666,5021_5012
916,34f584056dceeacb909a78e0e88afcd1,2019/7/3 6:20,1,35.58090328,5021_5012
916,d32fcd503625b2669ed58c361583c635,2019/7/3 6:20,4,28.75306199,5021_5012
916,d01e91c0041b76d6f1736b7031950e73,2019/7/3 6:20,4,30.80685214,5021_5012
916,203f3e7035ffa52b612885e3c1af1618,2019/7/3 6:20,4,28.75306199,5021_5012
916,7180618c0ddb6264da6c9fe17c8a0690,2019/7/3 6:20,4,31.94784666,5021_5012
916,ca7641deca859d8a696ad53789018fd0,2019/7/3 6:20,4,19.52695999,5021_5012
915,12f98fc75bb26d968d9c8d132b74a175,2019/7/3 6:21,1.19E+18,35.32860028,5021_5012
916,12f98fc75bb26d968d9c8d132b74a175,2019/7/3 6:21,2,35.32860028,5021_5012
916,10a0556ec8db39c7308f0a62bf42f108,2019/7/3 6:21,4,23.31329351,5021_5012
916,3d614a5f82e973f2cc82823471624c90,2019/7/3 6:21,3,35.24137825,5021_5012
916,420b7c6cbe4509854bda3d9e50d78fa0,2019/7/3 6:22,3,11.33198289,5021_5012
916,5ce76df73208bd76daa1862ca5df5ed2,2019/7/3 6:22,4,23.91056325,5021_5012
916,2637e18df0affda5b030e1b9c8e12d4a,2019/7/3 6:22,1,35.24093615,5021_5012
915,7db6ae82cc6aa19c5934ecb2a8daec36,2019/7/3 6:23,2,30.85948215,5021_5012
915,5d262984d462e90e99a98aafa891fbaf,2019/7/3 6:23,1,35.23002908,5021_5012
915,1a2292def1a31fea40f295359ab10b31,2019/7/3 6:23,2,30.50367484,5021_5012
915,64bd1c7bf42ba7a258f05915f1dd638a,2019/7/3 6:23,3,35.75230076,5021_5012
915,8cb137377525708a4c95f105b26f4687,2019/7/3 6:23,2,35.21663419,5021_5012
915,97cfc2d7bd0d1e3f0f800e11f1c9f0e6,2019/7/3 6:23,2,35.28721818,5021_5012
915,93f727a238a66f5b1b64fc056f19877a,2019/7/3 6:23,3,35.53162034,5021_5012
915,29899e7abe533dc164f5787109ba72df,2019/7/3 6:23,1,35.12132881,5021_5012
915,a53a883bb220e7d06a5658d418b47f1b,2019/7/3 6:23,3,35.28273555,5021_5012
916,32a9e6bf38cf1f1945f070b420b93c8e,2019/7/3 6:23,4,23.91056325,5021_5012
916,8be929068eedc4e9574ac46a42c45153,2019/7/3 6:23,4,23.91056325,5021_5012
915,edf1834eeb177405c601a313ca582bb3,2019/7/3 6:24,3,14.376531,5021_5012
915,08ecae0a8caf6014ea8674c6b7bf1e64,2019/7/3 6:24,3,34.46174184,5021_5012
916,7db6ae82cc6aa19c5934ecb2a8daec36,2019/7/3 6:24,2,30.85948215,5021_5012
916,2789db466cc28ae39c9df318011e61de,2019/7/3 6:24,4,22.10599244,5021_5012
916,5d262984d462e90e99a98aafa891fbaf,2019/7/3 6:24,1,35.23002908,5021_5012
916,1a2292def1a31fea40f295359ab10b31,2019/7/3 6:24,2,30.50367484,5021_5012
916,64bd1c7bf42ba7a258f05915f1dd638a,2019/7/3 6:24,3,35.75230076,5021_5012
916,8cb137377525708a4c95f105b26f4687,2019/7/3 6:24,2,35.21663419,5021_5012
916,4f2cfe25e080abf4d40a7e032836f90c,2019/7/3 6:24,3,22.1926164,5021_5012
916,97cfc2d7bd0d1e3f0f800e11f1c9f0e6,2019/7/3 6:24,2,35.28721818,5021_5012
916,93f727a238a66f5b1b64fc056f19877a,2019/7/3 6:24,3,35.53162034,5021_5012
916,29899e7abe533dc164f5787109ba72df,2019/7/3 6:24,1,35.12132881,5021_5012
916,a53a883bb220e7d06a5658d418b47f1b,2019/7/3 6:24,3,35.28273555,5021_5012
915,6d85d0eb3a01f4106c3a2c9dbef649f8,2019/7/3 6:25,2,35.04624354,5021_5012
916,08ecae0a8caf6014ea8674c6b7bf1e64,2019/7/3 6:25,4,34.46174184,5021_5012
915,f5f2f262377cab999b44115ab1569670,2019/7/3 6:26,3,13.74161363,5021_5012
915,3f386543782a1b5d7a6fec9197efae2f,2019/7/3 6:26,3,46.88349542,5021_5012
915,73db72d2a48c5508af3286bdd9468857,2019/7/3 6:26,2,30.12747252,5021_5012
915,acd8e4b721cd2f781392b1bd60d451ee,2019/7/3 6:26,3,48.33103303,5021_5012
915,250ebf6187491e4cc43114be95bccd12,2019/7/3 6:26,1.19E+18,51.22419518,5021_5012
915,c1c9ad82cb12491ee5c1d6d444ddf510,2019/7/3 6:26,1,35.58090328,5021_5012
916,edf1834eeb177405c601a313ca582bb3,2019/7/3 6:26,4,14.376531,5021_5012
916,94deeba10a02e42999dec0ad2fdd753e,2019/7/3 6:26,3,29.34595509,5021_5012
916,73db72d2a48c5508af3286bdd9468857,2019/7/3 6:26,2,30.12747252,5021_5012
916,950927ab92a29552a99e83b4e2e1e58e,2019/7/3 6:26,4,23.91056325,5021_5012
916,6d85d0eb3a01f4106c3a2c9dbef649f8,2019/7/3 6:26,2,35.04624354,5021_5012
915,057ea8a96bbc7970c71cb7f113abd0dc,2019/7/3 6:27,1,53.94524045,5021_5012
916,057ea8a96bbc7970c71cb7f113abd0dc,2019/7/3 6:27,1,53.94524045,5021_5012
916,60c4d9f972fce7f6c90e9fb3e5999d9e,2019/7/3 6:27,4,23.91056325,5021_5012
916,3f386543782a1b5d7a6fec9197efae2f,2019/7/3 6:27,3,46.88349542,5021_5012
916,7cf08a9689fd4e67a3b87aee11b4d03e,2019/7/3 6:27,1,15.24848199,5021_5012
916,99b932cd0bbaa86cb8c50180bff9e4d9,2019/7/3 6:27,3,29.34595509,5021_5012
916,04cb5b281031f89f224de2bfc3325ce8,2019/7/3 6:27,1,12.99870596,5021_5012
916,acd8e4b721cd2f781392b1bd60d451ee,2019/7/3 6:27,3,48.33103303,5021_5012
916,250ebf6187491e4cc43114be95bccd12,2019/7/3 6:27,2,51.22419518,5021_5012
916,c1c9ad82cb12491ee5c1d6d444ddf510,2019/7/3 6:27,1,35.58090328,5021_5012
915,a28cf45c3ce4f2655216e48856a13e3e,2019/7/3 6:28,3,35.84776658,5021_5012
915,8bfc7dcce393350fa79ae35bd823cf5d,2019/7/3 6:28,3,35.49132749,5021_5012
915,4d41ca5dbf6cbee2f165d47bff9564e0,2019/7/3 6:28,1,35.12132881,5021_5012
915,922fb079dbf4174a096c45634e7971d1,2019/7/3 6:28,1.19E+18,31.11308747,5021_5012
915,6c3dafc6bd32e6483c055deea6232c5c,2019/7/3 6:28,3,35.84776658,5021_5012
915,1b606ba65ec0ae67dc86c0cc4560c1be,2019/7/3 6:28,2,40.24758193,5021_5012
916,f5f2f262377cab999b44115ab1569670,2019/7/3 6:28,3,13.74161363,5021_5012
916,8bfc7dcce393350fa79ae35bd823cf5d,2019/7/3 6:28,4,35.49132749,5021_5012
916,f4b9db601e2f388149a7431c962abab0,2019/7/3 6:28,4,23.91056325,5021_5012
915,6c8c081a8ff7e7e947a724b959104920,2019/7/3 6:29,3,30.26638105,5021_5012
915,dab1a1feaff0c0f93a6485f08bf0997f,2019/7/3 6:29,3,46.62658702,5021_5012
915,8895dec12d46c13a865d0344ff003362,2019/7/3 6:29,1,34.12862151,5021_5012
915,818eec3d4097a783427c383b3ed7d044,2019/7/3 6:29,3,33.17660999,5021_5012
915,7bcfeca6ea5cda772c3e6b9b00b90e9c,2019/7/3 6:29,1.19E+18,34.50367439,5021_5012
915,8aa596332175e4658ab246e6e250272e,2019/7/3 6:29,1,35.58090328,5021_5012
916,a28cf45c3ce4f2655216e48856a13e3e,2019/7/3 6:29,4,35.84776658,5021_5012
916,4d41ca5dbf6cbee2f165d47bff9564e0,2019/7/3 6:29,1,35.12132881,5021_5012
916,12c3f01cbac01759b36237e6b49275ee,2019/7/3 6:29,1,17.3330576,5021_5012
916,922fb079dbf4174a096c45634e7971d1,2019/7/3 6:29,3,31.11308747,5021_5012
916,6c3dafc6bd32e6483c055deea6232c5c,2019/7/3 6:29,4,35.84776658,5021_5012
916,1b606ba65ec0ae67dc86c0cc4560c1be,2019/7/3 6:29,2,40.24758193,5021_5012
915,0e3fe843859d27008876003dad4b1d27,2019/7/3 6:30,2,35.21663419,5021_5012
915,3443e219539c2c5a17700594af5001d9,2019/7/3 6:30,3,35.45118798,5021_5012
915,fb98ea8203d59e8777f3377be213257b,2019/7/3 6:30,1,35.5200297,5021_5012
915,77cdb7f90040edf669e771092fc33d17,2019/7/3 6:30,1.19E+18,49.66545148,5021_5012
916,b692151fab250e1c43322b3c5990ac3a,2019/7/3 6:30,3,23.9558817,5021_5012
916,3443e219539c2c5a17700594af5001d9,2019/7/3 6:30,3,35.45118798,5021_5012
916,6c8c081a8ff7e7e947a724b959104920,2019/7/3 6:30,4,30.26638105,5021_5012
916,dab1a1feaff0c0f93a6485f08bf0997f,2019/7/3 6:30,4,46.62658702,5021_5012
916,8895dec12d46c13a865d0344ff003362,2019/7/3 6:30,1,34.12862151,5021_5012
916,818eec3d4097a783427c383b3ed7d044,2019/7/3 6:30,4,33.17660999,5021_5012
916,7bcfeca6ea5cda772c3e6b9b00b90e9c,2019/7/3 6:30,4,34.50367439,5021_5012
916,8aa596332175e4658ab246e6e250272e,2019/7/3 6:30,1,35.58090328,5021_5012
915,33ae91634dee16a79a6425fa8ad36351,2019/7/3 6:31,3,39.2087209,5021_5012
915,f77d933ab7827b6ba9919af03b7e235a,2019/7/3 6:31,3,39.2087209,5021_5012
915,f62ced1f5b3afe17f28328ee89414343,2019/7/3 6:31,3,44.23547999,5021_5012
915,f27b9365e3c1f7f2f8012936e08e6688,2019/7/3 6:31,3,39.2087209,5021_5012
916,0e3fe843859d27008876003dad4b1d27,2019/7/3 6:31,2,35.21663419,5021_5012
916,33ae91634dee16a79a6425fa8ad36351,2019/7/3 6:31,4,39.2087209,5021_5012
916,f77d933ab7827b6ba9919af03b7e235a,2019/7/3 6:31,4,39.2087209,5021_5012
916,fb98ea8203d59e8777f3377be213257b,2019/7/3 6:31,1,35.5200297,5021_5012
916,77cdb7f90040edf669e771092fc33d17,2019/7/3 6:31,4,49.66545148,5021_5012
916,f62ced1f5b3afe17f28328ee89414343,2019/7/3 6:31,4,44.23547999,5021_5012
916,f27b9365e3c1f7f2f8012936e08e6688,2019/7/3 6:31,4,39.2087209,5021_5012
915,3b88c33c75f669409a7a8dd9c5a54db2,2019/7/3 6:32,3,35.45118798,5021_5012
915,f8ea7ce7499186f59efef1f5cf176fb4,2019/7/3 6:32,3,35.68430302,5021_5012
915,47b989d496efffeddd4b2f45c8950d1f,2019/7/3 6:32,1,35.58090328,5021_5012
915,18f4c228ca585aa61fab99d3ec5118c1,2019/7/3 6:32,3,35.16262157,5021_5012
915,07bb67503078ff9fb9bef58689c0969d,2019/7/3 6:32,1.19E+18,19.92429721,5021_5012
915,4942d46c2e3ddec9849165fa225c3351,2019/7/3 6:32,3,43.2980859,5021_5012
916,47b989d496efffeddd4b2f45c8950d1f,2019/7/3 6:32,1,35.58090328,5021_5012
916,18f4c228ca585aa61fab99d3ec5118c1,2019/7/3 6:32,3,35.16262157,5021_5012
916,07bb67503078ff9fb9bef58689c0969d,2019/7/3 6:32,-1,20,5021_5012
916,4942d46c2e3ddec9849165fa225c3351,2019/7/3 6:32,4,43.2980859,5021_5012
915,3b2a5fcf0f045e0e5cffa228720f2767,2019/7/3 6:33,3,35.94132749,5021_5012
915,22e2840f094d39b1b8b61285c3feb0d3,2019/7/3 6:33,1,46.45284595,5021_5012
915,19a563dd3b88ba0c11bf279b90bba105,2019/7/3 6:33,3,37.56835925,5021_5012
916,3b88c33c75f669409a7a8dd9c5a54db2,2019/7/3 6:33,3,35.45118798,5021_5012
916,3b2a5fcf0f045e0e5cffa228720f2767,2019/7/3 6:33,4,35.94132749,5021_5012
916,aa610d5219d65a924ae8606112b69b29,2019/7/3 6:33,4,23.91056325,5021_5012
916,f8ea7ce7499186f59efef1f5cf176fb4,2019/7/3 6:33,3,35.68430302,5021_5012
915,b3b87eee5916a0f2731b0466030fecd8,2019/7/3 6:34,1.19E+18,48.13842941,5021_5012
915,d7822b4be97ba449f3c435fbb78c9746,2019/7/3 6:34,3,35.24137825,5021_5012
915,e08ac5f604ceaddbd57a9f409d01f092,2019/7/3 6:34,3,51.05590998,5021_5012
915,4e093ab8ac990ea2f2074b70a0bb6e82,2019/7/3 6:34,2,35.50634981,5021_5012
915,54ab72739e9627abe283837a5f964d62,2019/7/3 6:34,1,50.67583194,5021_5012
915,736ad6daa58750a858c481fcf166d34a,2019/7/3 6:34,3,35.53162034,5021_5012
915,4149aa85e028d0aaa8f1bd8eabb006cc,2019/7/3 6:34,3,33.03617705,5021_5012
915,ff17df0aa33dde220c77ccabef76deef,2019/7/3 6:34,2,35.21663419,5021_5012
915,7879289ecb3cee4293d34301157c31d7,2019/7/3 6:34,1,35.23002908,5021_5012
916,b3b87eee5916a0f2731b0466030fecd8,2019/7/3 6:34,4,48.13842941,5021_5012
916,e08ac5f604ceaddbd57a9f409d01f092,2019/7/3 6:34,4,51.05590998,5021_5012
916,22e2840f094d39b1b8b61285c3feb0d3,2019/7/3 6:34,1,46.45284595,5021_5012
916,19a563dd3b88ba0c11bf279b90bba105,2019/7/3 6:34,3,37.56835925,5021_5012
916,54ab72739e9627abe283837a5f964d62,2019/7/3 6:34,1,50.67583194,5021_5012
916,7bd725bb0afaa3f7f19e1b4d6f3f6bc7,2019/7/3 6:34,4,32.31666936,5021_5012
916,ff17df0aa33dde220c77ccabef76deef,2019/7/3 6:34,2,35.21663419,5021_5012
916,7879289ecb3cee4293d34301157c31d7,2019/7/3 6:34,1,35.23002908,5021_5012
915,180a5765dd6de7260a5361c632b6ab4a,2019/7/3 6:35,1.19E+18,41.26756135,5021_5012
915,3d3a992e909b663d290ae19df7af615c,2019/7/3 6:35,1,35.5523285,5021_5012
915,4e7da19aa617474ace81c0e088cfb771,2019/7/3 6:35,1.19E+18,19.96935787,5021_5012
915,833f02be90dc0dfd39477b2598756be1,2019/7/3 6:35,3,19.94244891,5021_5012
915,82d030d9faf6c3d528e29380583c6eef,2019/7/3 6:35,1.19E+18,35.15748289,5021_5012
915,eef5140916e7a899a038df960c53471d,2019/7/3 6:35,1,36.73101081,5021_5012
915,203096300b6aa4b9e814bdc09dbc027e,2019/7/3 6:35,2,36.70603659,5021_5012
